company_name_id,transaction_internalid,trandate,region_name,sales,sales_quantity,cogs,gross_profit,Gross Margin
550129163 Solis Tire Center,65064878.0,2021-10-22 00:00:00 UTC,Closed,180.0,8.0,-89.11,90.89,0.5049444444444444
550129163 Solis Tire Center,65330978.0,2021-11-01 00:00:00 UTC,Closed,270.0,12.0,-133.09,136.91,0.507074074074074
550129163 Solis Tire Center,65553843.0,2021-11-08 00:00:00 UTC,Closed,540.0,24.0,-263.0,277.0,0.512962962962963
550129163 Solis Tire Center,65772167.0,2021-11-15 00:00:00 UTC,Closed,315.0,14.0,-152.17,162.83,0.516920634920635
550129163 Solis Tire Center,65938953.0,2021-11-19 00:00:00 UTC,Closed,585.0,26.0,-282.86,302.14,0.5164786324786325
550129163 Solis Tire Center,66614759.0,2021-12-13 00:00:00 UTC,Closed,990.0,44.0,-478.65,511.35,0.5165151515151515
550129163 Solis Tire Center,67141490.0,2021-12-30 00:00:00 UTC,Closed,540.0,24.0,-259.49,280.51,0.5194629629629629
550129163 Solis Tire Center,67641986.0,2022-01-17 00:00:00 UTC,Closed,675.0,30.0,-328.94,346.06,0.5126814814814815
550129163 Solis Tire Center,67860521.0,2022-01-24 00:00:00 UTC,Closed,508.2,18.0,-167.14,341.06,0.6711137347500984
550129163 Solis Tire Center,68118519.0,2022-02-01 00:00:00 UTC,Closed,564.0,24.0,-331.55,232.45,0.4121453900709221
550129163 Solis Tire Center,68205641.0,2022-02-04 00:00:00 UTC,Closed,376.0,16.0,-221.03,154.97,0.41215425531914895
550129163 Solis Tire Center,68402619.0,2022-02-10 00:00:00 UTC,Closed,45.0,2.0,-27.54,17.46,0.38799999999999996
550129163 Solis Tire Center,68429633.0,2022-02-11 00:00:00 UTC,Closed,585.0,26.0,-358.01,226.99,0.3880170940170941
550129163 Solis Tire Center,68632981.0,2022-02-18 00:00:00 UTC,Closed,470.0,20.0,-275.39,194.61,0.4140638297872341
550129163 Solis Tire Center,69062499.0,2022-03-04 00:00:00 UTC,Closed,893.0,38.0,-527.91,365.09,0.408835386338186
550129163 Solis Tire Center,69289171.0,2022-03-11 00:00:00 UTC,Closed,459.0,18.0,-249.66,209.34,0.456078431372549
550129163 Solis Tire Center,69383737.0,2022-03-15 00:00:00 UTC,Closed,204.0,8.0,-110.96,93.04,0.456078431372549
550129163 Solis Tire Center,69507645.0,2022-03-18 00:00:00 UTC,Closed,484.92,66.0,-278.63,206.29,0.4254103769693971
550129163 Solis Tire Center,69734116.0,2022-03-25 00:00:00 UTC,Closed,408.0,16.0,-217.9,190.1,0.4659313725490196
550129163 Solis Tire Center,69942936.0,2022-04-01 00:00:00 UTC,Closed,459.0,18.0,-245.14,213.86,0.465925925925926
550129163 Solis Tire Center,70151561.0,2022-04-08 00:00:00 UTC,Closed,459.0,18.0,-240.41,218.59,0.4762309368191721
550129163 Solis Tire Center,70375663.0,2022-04-15 00:00:00 UTC,Closed,612.0,24.0,-330.44,281.56,0.4600653594771242
550129163 Solis Tire Center,70592240.0,2022-04-22 00:00:00 UTC,Closed,459.0,18.0,-248.42,210.58,0.4587799564270153
550129163 Solis Tire Center,70801557.0,2022-04-29 00:00:00 UTC,Closed,510.0,20.0,-275.65,234.35,0.4595098039215687
550129163 Solis Tire Center,71245744.0,2022-05-12 00:00:00 UTC,Closed,765.0,30.0,-409.29,355.71,0.4649803921568627
550129163 Solis Tire Center,71420102.0,2022-05-18 00:00:00 UTC,Closed,306.0,12.0,-163.5,142.5,0.4656862745098039
550129163 Solis Tire Center,71473762.0,2022-05-19 00:00:00 UTC,Closed,153.0,6.0,-81.64,71.36,0.4664052287581699
550129163 Solis Tire Center,71639099.0,2022-05-25 00:00:00 UTC,Closed,306.0,12.0,-162.53,143.47,0.4688562091503268
550129163 Solis Tire Center,71739565.0,2022-05-27 00:00:00 UTC,Closed,204.0,8.0,-108.35,95.65,0.4688725490196079
550129163 Solis Tire Center,72094283.0,2022-06-08 00:00:00 UTC,South Region,816.0,32.0,-416.58,399.42,0.4894852941176471
550129163 Solis Tire Center,72281763.0,2022-06-14 00:00:00 UTC,South Region,510.0,20.0,-258.76,251.24,0.4926274509803922
550129163 Solis Tire Center,72509701.0,2022-06-21 00:00:00 UTC,South Region,408.0,16.0,-208.13,199.87,0.4898774509803922
550129163 Solis Tire Center,72748829.0,2022-06-27 00:00:00 UTC,South Region,306.0,12.0,-158.52,147.48,0.4819607843137255
550129163 Solis Tire Center,73024833.0,2022-07-05 00:00:00 UTC,South Region,714.0,28.0,-371.15,342.85,0.4801820728291317
550129163 Solis Tire Center,73231960.0,2022-07-11 00:00:00 UTC,South Region,320.0,10.0,-75.08999999999997,244.91000000000003,0.7653437500000001
550129163 Solis Tire Center,73513538.0,2022-07-19 00:00:00 UTC,South Region,448.0,14.0,-104.64,343.36,0.7664285714285715
550129163 Solis Tire Center,73714426.0,2022-07-25 00:00:00 UTC,South Region,384.0,12.0,-89.05000000000003,294.95,0.7680989583333333
550129163 Solis Tire Center,73997058.0,2022-08-02 00:00:00 UTC,South Region,416.0,13.0,-99.64,316.36,0.7604807692307692
550129163 Solis Tire Center,74193961.0,2022-08-08 00:00:00 UTC,South Region,288.0,9.0,-70.13,217.87,0.7564930555555556
550129163 Solis Tire Center,74469241.0,2022-08-16 00:00:00 UTC,South Region,352.0,11.0,-83.39999999999998,268.6,0.7630681818181819
550129163 Solis Tire Center,74883623.0,2022-08-24 00:00:00 UTC,South Region,352.0,11.0,-82.05000000000003,269.95,0.766903409090909
550129163 Solis Tire Center,75039383.0,2022-08-29 00:00:00 UTC,South Region,384.0,12.0,-87.63,296.37,0.771796875
550129163 Solis Tire Center,75231686.0,2022-09-02 00:00:00 UTC,South Region,256.0,8.0,-57.81999999999999,198.18,0.774140625
550129163 Solis Tire Center,75603202.0,2022-09-13 00:00:00 UTC,South Region,384.0,12.0,-92.82999999999998,291.17,0.7582552083333334
550129163 Solis Tire Center,75899516.0,2022-09-19 00:00:00 UTC,South Region,352.0,11.0,-86.50999999999998,265.49,0.7542329545454546
550129163 Solis Tire Center,76224390.0,2022-09-27 00:00:00 UTC,South Region,384.0,12.0,-94.22000000000004,289.78,0.7546354166666666
550129163 Solis Tire Center,77212009.0,2022-10-18 00:00:00 UTC,South Region,704.0,22.0,-173.48000000000005,530.52,0.7535795454545454
550129163 Solis Tire Center,78179788.0,2022-11-08 00:00:00 UTC,South Region,544.0,17.0,-125.26,418.74,0.7697426470588236
550129163 Solis Tire Center,78952240.0,2022-11-23 00:00:00 UTC,South Region,576.0,18.0,-134.54000000000002,441.46,0.7664236111111111
550129163 Solis Tire Center,79877424.0,2022-12-13 00:00:00 UTC,South Region,608.0,19.0,-158.26999999999995,449.73,0.7396875
550129163 Solis Tire Center,81537623.0,2023-01-19 00:00:00 UTC,South Region,544.0,17.0,-149.44,394.56,0.7252941176470589
550129163 Solis Tire Center,82133095.0,2023-02-01 00:00:00 UTC,South Region,1273.92,87.0,-356.77,917.15,0.7199431675458428
550129163 Solis Tire Center,82466027.0,2023-02-07 00:00:00 UTC,South Region,256.0,8.0,-70.32,185.68,0.7253125
550129163 Solis Tire Center,83170325.0,2023-02-22 00:00:00 UTC,South Region,864.0,27.0,-240.08000000000004,623.92,0.7221296296296296
550129163 Solis Tire Center,83441073.0,2023-03-01 00:00:00 UTC,South Region,124.0,1.0,-39.65,84.35,0.6802419354838709
550129163 Solis Tire Center,83561044.0,2023-03-03 00:00:00 UTC,South Region,124.0,1.0,-39.65,84.35,0.6802419354838709
550129163 Solis Tire Center,83854746.0,2023-03-10 00:00:00 UTC,South Region,608.0,19.0,-159.97000000000003,448.03,0.7368914473684209
550129163 Solis Tire Center,84030294.0,2023-03-15 00:00:00 UTC,South Region,352.0,11.0,-96.5,255.5,0.7258522727272727
550129163 Solis Tire Center,84636506.0,2023-03-28 00:00:00 UTC,South Region,52.0,1.0,-20.38,31.62,0.6080769230769231
550129163 Solis Tire Center,84728650.0,2023-03-30 00:00:00 UTC,South Region,480.0,15.0,-128.17000000000002,351.83,0.7329791666666666
550129163 Solis Tire Center,85271368.0,2023-04-12 00:00:00 UTC,South Region,416.0,13.0,-113.49,302.51,0.7271875
550129163 Solis Tire Center,85572205.0,2023-04-19 00:00:00 UTC,South Region,224.0,7.0,-61.11000000000002,162.89,0.7271875
550129163 Solis Tire Center,86326031.0,2023-05-04 00:00:00 UTC,South Region,608.0,19.0,-167.38,440.62,0.7247039473684209
550129163 Solis Tire Center,87983612.0,2023-06-07 00:00:00 UTC,South Region,1184.0,37.0,-329.5999999999999,854.4000000000002,0.7216216216216217
550129163 Solis Tire Center,88443296.0,2023-06-16 00:00:00 UTC,South Region,64.0,2.0,-17.869999999999994,46.13,0.72078125
550129163 Solis Tire Center,88999818.0,2023-06-29 00:00:00 UTC,South Region,894.0,27.0,-179.12,714.88,0.7996420581655481
550129163 Solis Tire Center,89885123.0,2023-07-19 00:00:00 UTC,South Region,1086.0,33.0,-193.1,892.9,0.8221915285451197
550129163 Solis Tire Center,90965831.0,2023-08-10 00:00:00 UTC,South Region,745.76,70.0,-169.54000000000005,576.22,0.772661446041622
550129163 Solis Tire Center,92206912.0,2023-08-30 00:00:00 UTC,South Region,1385.0,43.0,-351.45,1033.5500000000004,0.746245487364621
550130081 Holiday Marine,56769880.0,2018-12-04 00:00:00 UTC,South Region,66.82,1.0,-48.48,18.34,0.27446872193953903
550130081 Holiday Marine,56769881.0,2019-03-07 00:00:00 UTC,South Region,66.82,1.0,-48.48,18.34,0.27446872193953903
550130081 Holiday Marine,56769882.0,2019-03-26 00:00:00 UTC,South Region,133.64,2.0,-96.96,36.67999999999999,0.27446872193953903
550130081 Holiday Marine,56769883.0,2019-04-09 00:00:00 UTC,South Region,66.82,1.0,-48.48,18.34,0.27446872193953903
550130081 Holiday Marine,56769884.0,2019-04-24 00:00:00 UTC,South Region,133.64,2.0,-96.96,36.67999999999999,0.27446872193953903
550130081 Holiday Marine,56769885.0,2019-06-11 00:00:00 UTC,South Region,66.82,1.0,-48.48,18.34,0.27446872193953903
550130081 Holiday Marine,56769886.0,2019-07-30 00:00:00 UTC,South Region,66.82,1.0,-48.48,18.34,0.27446872193953903
550130081 Holiday Marine,56769887.0,2019-09-24 00:00:00 UTC,South Region,133.64,2.0,-96.96,36.67999999999999,0.27446872193953903
550130081 Holiday Marine,57332130.0,2021-02-10 00:00:00 UTC,South Region,71.78,1.0,-42.3,29.480000000000004,0.41069935915296746
550130081 Holiday Marine,58400546.0,2021-03-17 00:00:00 UTC,South Region,147.81,4.0,-219.02,-71.21,-0.481767133482173
550130081 Holiday Marine,58617646.0,2021-03-24 00:00:00 UTC,South Region,147.81,2.0,-85.16,62.65000000000001,0.4238549489209121
550130081 Holiday Marine,58818965.0,2021-03-31 00:00:00 UTC,South Region,205.42,3.0,-116.27,89.15,0.4339889007886282
550130081 Holiday Marine,59222517.0,2021-04-14 00:00:00 UTC,South Region,66.82,1.0,-36.93,29.889999999999993,0.4473211613289434
550130081 Holiday Marine,59488863.0,2021-04-21 00:00:00 UTC,South Region,66.82,1.0,-36.93,29.889999999999993,0.4473211613289434
550130081 Holiday Marine,60185371.0,2021-05-12 00:00:00 UTC,South Region,66.82,3.0,-151.98,-85.16000000000003,-1.2744687219395394
550130081 Holiday Marine,61086953.0,2021-06-09 00:00:00 UTC,South Region,71.78,1.0,-42.63,29.15,0.4061019782669267
550130081 Holiday Marine,61910667.0,2021-07-08 00:00:00 UTC,South Region,71.78,1.0,-58.74,13.04,0.18166620228475894
550130081 Holiday Marine,62704328.0,2021-08-04 00:00:00 UTC,South Region,106.93,1.0,-43.75,63.18000000000001,0.5908538296081549
550130081 Holiday Marine,63904471.0,2021-09-15 00:00:00 UTC,South Region,230.4,3.0,-131.78,98.62,0.4280381944444445
550130081 Holiday Marine,64405424.0,2021-09-30 00:00:00 UTC,South Region,142.11,2.0,-87.4,54.71000000000001,0.3849834635141792
550130081 Holiday Marine,64787040.0,2021-10-13 00:00:00 UTC,South Region,71.78,1.0,-43.93,27.85,0.3879910838673725
550130081 Holiday Marine,65210149.0,2021-10-27 00:00:00 UTC,South Region,291.26,4.0,-175.92,115.34,0.39600357069285175
550130081 Holiday Marine,67327192.0,2022-01-06 00:00:00 UTC,South Region,245.83,3.0,-138.41,107.42,0.4369686368628727
550130081 Holiday Marine,68361509.0,2022-02-09 00:00:00 UTC,South Region,245.83,3.0,-138.61,107.21999999999996,0.4361550665093763
550130081 Holiday Marine,68775742.0,2022-02-23 00:00:00 UTC,South Region,278.61,3.0,-127.72,150.89,0.5415814220595098
550130081 Holiday Marine,69216760.0,2022-03-09 00:00:00 UTC,South Region,159.52,2.0,-83.14,76.38000000000002,0.4788114343029087
550130081 Holiday Marine,69661551.0,2022-03-23 00:00:00 UTC,South Region,92.87,1.0,-43.27,49.6,0.5340798966296975
550130081 Holiday Marine,70366182.0,2022-04-15 00:00:00 UTC,South Region,398.8,5.0,-302.85,95.95,0.2405967903711133
550130081 Holiday Marine,70553447.0,2022-04-21 00:00:00 UTC,South Region,92.87,1.0,-43.23,49.64000000000001,0.5345106062237537
550130081 Holiday Marine,70963315.0,2022-05-04 00:00:00 UTC,South Region,97.74,1.0,-43.85,53.88999999999999,0.5513607530182115
550130081 Holiday Marine,71240333.0,2022-05-12 00:00:00 UTC,South Region,97.74,1.0,-43.85,53.88999999999999,0.5513607530182115
550130081 Holiday Marine,71464577.0,2022-05-19 00:00:00 UTC,South Region,97.74,1.0,-43.86,53.88,0.5512584407612032
550130081 Holiday Marine,71698668.0,2022-05-26 00:00:00 UTC,South Region,168.68,2.0,-84.16,84.52000000000002,0.5010671093194214
550130081 Holiday Marine,71891505.0,2022-06-02 00:00:00 UTC,South Region,97.74,1.0,-45.13,52.61,0.5382647841211378
550130081 Holiday Marine,72327347.0,2022-06-15 00:00:00 UTC,South Region,97.74,1.0,-45.13,52.61,0.5382647841211378
550130081 Holiday Marine,72867809.0,2022-06-29 00:00:00 UTC,South Region,84.34,1.0,-42.42,41.92,0.4970358074460517
550130081 Holiday Marine,73165406.0,2022-07-08 00:00:00 UTC,South Region,84.34,1.0,-42.42,41.92,0.4970358074460517
550130081 Holiday Marine,74088380.0,2022-08-04 00:00:00 UTC,South Region,97.74,1.0,-63.73,34.01,0.34796398608553303
550130081 Holiday Marine,74266395.0,2022-08-10 00:00:00 UTC,South Region,168.68,2.0,-85.64,83.04,0.4922930993597344
550130081 Holiday Marine,74683741.0,2022-08-18 00:00:00 UTC,South Region,97.74,1.0,-44.73,53.01,0.5423572744014733
550130081 Holiday Marine,75197702.0,2022-09-01 00:00:00 UTC,South Region,97.74,1.0,-41.58,56.16,0.574585635359116
550130081 Holiday Marine,77258384.0,2022-10-19 00:00:00 UTC,South Region,97.74,1.0,-41.9,55.84,0.5713116431348475
550130081 Holiday Marine,78622848.0,2022-11-16 00:00:00 UTC,South Region,97.74,1.0,-45.16,52.58,0.5379578473501125
550130081 Holiday Marine,79585908.0,2022-12-07 00:00:00 UTC,South Region,195.48,2.0,-90.32,105.16,0.5379578473501125
550130081 Holiday Marine,82889924.0,2023-02-15 00:00:00 UTC,South Region,97.74,4.0,-237.59000000000003,-139.85000000000002,-1.430836914262329
550130081 Holiday Marine,84034686.0,2023-03-15 00:00:00 UTC,South Region,586.84,6.0,-281.96,304.88000000000005,0.5195283211778339
550130081 Holiday Marine,85972248.0,2023-04-27 00:00:00 UTC,South Region,195.48,2.0,-92.38,103.1,0.5274196848782484
550131147 Magnum Custom Trailers,56460998.0,2021-01-15 00:00:00 UTC,South Region,146.8,2.0,-109.8,37.000000000000014,0.2520435967302453
550131147 Magnum Custom Trailers,56693795.0,2018-11-20 00:00:00 UTC,South Region,51.34,2.0,-46.84,4.5,0.0876509544215037
550131147 Magnum Custom Trailers,56693796.0,2018-12-05 00:00:00 UTC,South Region,77.01,3.0,-70.26,6.75,0.0876509544215037
550131147 Magnum Custom Trailers,56693797.0,2018-12-20 00:00:00 UTC,South Region,51.34,2.0,-46.84,4.5,0.0876509544215037
550131147 Magnum Custom Trailers,56693799.0,2019-01-09 00:00:00 UTC,South Region,25.67,1.0,-23.42,2.25,0.0876509544215037
550131147 Magnum Custom Trailers,56693800.0,2019-02-06 00:00:00 UTC,South Region,25.67,1.0,-23.42,2.25,0.0876509544215037
550131147 Magnum Custom Trailers,56693801.0,2019-02-21 00:00:00 UTC,South Region,25.67,1.0,-23.42,2.25,0.0876509544215037
550131147 Magnum Custom Trailers,56693802.0,2019-04-19 00:00:00 UTC,South Region,51.34,2.0,-46.84,4.5,0.0876509544215037
550131147 Magnum Custom Trailers,56693803.0,2019-06-04 00:00:00 UTC,South Region,51.34,2.0,-46.84,4.5,0.0876509544215037
550131147 Magnum Custom Trailers,56693804.0,2019-06-13 00:00:00 UTC,South Region,25.67,1.0,-23.42,2.25,0.0876509544215037
550131147 Magnum Custom Trailers,56693805.0,2019-06-20 00:00:00 UTC,South Region,51.34,2.0,-46.84,4.5,0.0876509544215037
550131147 Magnum Custom Trailers,56693806.0,2019-06-27 00:00:00 UTC,South Region,25.67,1.0,-23.42,2.25,0.0876509544215037
550131147 Magnum Custom Trailers,56693808.0,2019-07-03 00:00:00 UTC,South Region,25.67,1.0,-23.42,2.25,0.0876509544215037
550131147 Magnum Custom Trailers,56693809.0,2019-07-31 00:00:00 UTC,South Region,25.67,1.0,-23.42,2.25,0.0876509544215037
550131147 Magnum Custom Trailers,56693810.0,2019-08-08 00:00:00 UTC,South Region,25.67,1.0,-23.42,2.25,0.0876509544215037
550131147 Magnum Custom Trailers,56693811.0,2019-10-03 00:00:00 UTC,South Region,112.3,2.0,-84.86,27.44,0.24434550311665185
550131147 Magnum Custom Trailers,56693812.0,2019-10-10 00:00:00 UTC,South Region,25.67,1.0,-23.42,2.25,0.0876509544215037
550131147 Magnum Custom Trailers,57175670.0,2021-02-05 00:00:00 UTC,South Region,77.6,3.0,-96.33,-18.730000000000018,-0.24136597938144355
550131147 Magnum Custom Trailers,58051107.0,2021-03-05 00:00:00 UTC,South Region,102.68,4.0,-79.9,22.78,0.2218543046357616
550131147 Magnum Custom Trailers,58956065.0,2021-04-06 00:00:00 UTC,South Region,540.1,9.0,-355.32,184.78,0.342121829290872
550131147 Magnum Custom Trailers,59750637.0,2021-04-29 00:00:00 UTC,South Region,78.54,1.0,-51.75,26.79000000000001,0.3411000763941941
550131147 Magnum Custom Trailers,59994533.0,2021-05-06 00:00:00 UTC,South Region,102.27,3.0,-64.45,37.81999999999999,0.3698054170333431
550131147 Magnum Custom Trailers,59995581.0,2021-05-06 00:00:00 UTC,South Region,77.01,3.0,-64.45,12.560000000000002,0.16309570185690173
550131147 Magnum Custom Trailers,60638928.0,2021-05-26 00:00:00 UTC,South Region,102.27,3.0,-64.49,37.78,0.36941429549232413
550131147 Magnum Custom Trailers,60675795.0,2021-05-27 00:00:00 UTC,South Region,73.4,2.0,-108.95,-35.55,-0.4843324250681198
550131147 Magnum Custom Trailers,60890181.0,2021-06-03 00:00:00 UTC,South Region,146.8,4.0,-206.29,-59.48999999999998,-0.4052452316076293
550131147 Magnum Custom Trailers,61778335.0,2021-07-02 00:00:00 UTC,South Region,128.14,3.0,-100.97,27.16999999999999,0.21203371312626806
550131147 Magnum Custom Trailers,62233640.0,2021-07-19 00:00:00 UTC,South Region,103.81,2.0,-74.36,29.45000000000001,0.2836913592139486
550131147 Magnum Custom Trailers,62578802.0,2021-07-30 00:00:00 UTC,South Region,50.54,2.0,-43.05,7.490000000000002,0.14819944598337953
550131147 Magnum Custom Trailers,62923963.0,2021-08-12 00:00:00 UTC,South Region,50.54,2.0,-43.05,7.490000000000002,0.14819944598337953
550131147 Magnum Custom Trailers,63456519.0,2021-08-31 00:00:00 UTC,South Region,25.27,1.0,-21.64,3.629999999999999,0.14364859517214085
550131147 Magnum Custom Trailers,64608182.0,2021-10-07 00:00:00 UTC,South Region,25.27,1.0,-21.64,3.629999999999999,0.14364859517214085
550131147 Magnum Custom Trailers,65497367.0,2021-11-05 00:00:00 UTC,South Region,189.66,2.0,-125.17,64.49,0.3400295265211431
550131147 Magnum Custom Trailers,66596741.0,2021-12-13 00:00:00 UTC,South Region,216.54,2.0,-139.02,77.51999999999998,0.3579939041285674
550131147 Magnum Custom Trailers,67529584.0,2022-01-13 00:00:00 UTC,South Region,81.12,3.0,-64.92,16.200000000000006,0.19970414201183434
550131147 Magnum Custom Trailers,69029326.0,2022-03-03 00:00:00 UTC,South Region,84.03,4.0,-229.96,-145.92999999999995,-1.7366416755920502
550131147 Magnum Custom Trailers,69303577.0,2022-03-11 00:00:00 UTC,South Region,157.23,4.0,-153.44,3.7899999999999916,0.02410481460281112
550131147 Magnum Custom Trailers,70331187.0,2022-04-14 00:00:00 UTC,South Region,96.04,1.0,-60.83,35.21000000000001,0.3666180758017493
550131147 Magnum Custom Trailers,73345600.0,2022-07-14 00:00:00 UTC,South Region,305.53,5.0,-178.76999999999995,126.76,0.4148856086145387
550131147 Magnum Custom Trailers,77486261.0,2022-10-25 00:00:00 UTC,South Region,381.57,6.0,-254.59,126.98,0.3327829756008072
550131147 Magnum Custom Trailers,81878654.0,2023-01-26 00:00:00 UTC,South Region,253.61,4.0,-165.97,87.64000000000004,0.3455699696384213
550131147 Magnum Custom Trailers,83619746.0,2023-03-06 00:00:00 UTC,South Region,81.84,1.0,-39.99,41.85,0.5113636363636364
550131147 Magnum Custom Trailers,83623335.0,2023-03-06 00:00:00 UTC,South Region,89.56,1.0,-59.59,29.97,0.33463599821348816
550131147 Magnum Custom Trailers,85312383.0,2023-04-13 00:00:00 UTC,South Region,99.93,3.0,-73.79,26.14,0.26158310817572306
550131147 Magnum Custom Trailers,85463350.0,2023-04-17 00:00:00 UTC,South Region,937.32,6.0,-656.21,281.11,0.29990824905048435
550131147 Magnum Custom Trailers,87319639.0,2023-05-25 00:00:00 UTC,South Region,186.99,2.0,-117.3,69.69000000000001,0.37269372693726943
550131147 Magnum Custom Trailers,90326496.0,2023-07-28 00:00:00 UTC,South Region,103.52,1.0,-54.42,49.1,0.4743044822256569
550131147 Magnum Custom Trailers,90906506.0,2023-08-09 00:00:00 UTC,South Region,819.36,24.0,-372.0,447.36,0.5459871118922086
550131147 Magnum Custom Trailers,91785488.0,2023-08-22 00:00:00 UTC,South Region,99.93,3.0,-71.13,28.800000000000008,0.2882017412188533
550131316 Lucky 13's Auto Sales,56119092.0,2021-01-06 00:00:00 UTC,South Region,179.8,2.0,-98.74,81.06,0.4508342602892102
550131316 Lucky 13's Auto Sales,56693571.0,2019-01-14 00:00:00 UTC,South Region,54.0,1.0,-52.81,1.1899999999999975,0.022037037037036997
550131316 Lucky 13's Auto Sales,56693572.0,2019-01-29 00:00:00 UTC,South Region,107.4,1.0,-66.46,40.94000000000001,0.3811918063314712
550131316 Lucky 13's Auto Sales,56693573.0,2019-03-06 00:00:00 UTC,South Region,54.0,1.0,-51.94,2.0600000000000023,0.03814814814814819
550131316 Lucky 13's Auto Sales,56693574.0,2019-07-10 00:00:00 UTC,South Region,138.0,2.0,-93.64,44.36,0.3214492753623188
550131316 Lucky 13's Auto Sales,56693575.0,2019-09-04 00:00:00 UTC,South Region,138.0,2.0,-93.64,44.36,0.3214492753623188
550131316 Lucky 13's Auto Sales,57251661.0,2021-02-08 00:00:00 UTC,South Region,209.0,1.0,-139.23,69.77000000000001,0.3338277511961723
550131316 Lucky 13's Auto Sales,57906464.0,2021-03-01 00:00:00 UTC,South Region,79.99,1.0,-41.06,38.92999999999999,0.4866858357294661
550131316 Lucky 13's Auto Sales,61547284.0,2021-06-24 00:00:00 UTC,South Region,55.64,1.0,-14.19,41.45,0.7449676491732566
550131316 Lucky 13's Auto Sales,64446835.0,2021-10-01 00:00:00 UTC,South Region,50.0,2.0,-23.03,26.97,0.5394
550131316 Lucky 13's Auto Sales,67866683.0,2022-01-24 00:00:00 UTC,South Region,78.1,1.0,-45.6,32.49999999999999,0.4161331626120358
550131316 Lucky 13's Auto Sales,83280067.0,2023-02-24 00:00:00 UTC,South Region,102.0,1.0,-40.7,61.3,0.6009803921568627
550131316 Lucky 13's Auto Sales,83735886.0,2023-03-08 00:00:00 UTC,South Region,210.2,2.0,-78.49,131.70999999999998,0.6265937202664129
550131316 Lucky 13's Auto Sales,89423608.0,2023-07-10 00:00:00 UTC,South Region,98.01,1.0,-32.48,65.53,0.6686052443628201
550131316 Lucky 13's Auto Sales,90433413.0,2023-07-31 00:00:00 UTC,South Region,239.56,2.0,-76.12,163.44,0.6822507931207213
550131316 Lucky 13's Auto Sales,90926049.0,2023-08-09 00:00:00 UTC,South Region,125.0,1.0,-36.71,88.28999999999998,0.70632
550131316 Lucky 13's Auto Sales,92288457.0,2023-08-31 00:00:00 UTC,South Region,105.42,1.0,-30.31,75.11,0.7124833997343958
550142635 THOMPSON MOTORS,56428822.0,2019-10-25 00:00:00 UTC,Great Lakes Region,2838.29,37.0,-2518.12,320.17000000000013,0.11280383611258896
550142635 THOMPSON MOTORS,56428824.0,2020-03-17 00:00:00 UTC,Great Lakes Region,70.89,1.0,-52.13,18.76,0.2646353505430949
550142635 THOMPSON MOTORS,65707191.0,2021-11-12 00:00:00 UTC,Great Lakes Region,266.07,3.0,-124.91,141.16,0.5305370767091367
550143908 Custom Solar of Lubbock,64568507.0,2021-10-06 00:00:00 UTC,Battery Joe,116.99,1.0,-35.39,81.60000000000002,0.6974955124369604
550143908 Custom Solar of Lubbock,66039893.0,2021-11-23 00:00:00 UTC,Battery Joe,99.97,3.0,-29.450000000000006,70.52,0.7054116234870461
550143908 Custom Solar of Lubbock,67194216.0,2022-01-03 00:00:00 UTC,Battery Joe,89.99,1.0,-30.62,59.37,0.6597399711079008
550153741 Baker Electric Inc,63496789.0,2021-09-01 00:00:00 UTC,Battery Joe,43.98,2.0,-12.65,31.33,0.712369258753979
550153741 Baker Electric Inc,65711936.0,2021-11-12 00:00:00 UTC,Battery Joe,42.21,3.0,-19.17,23.04,0.5458422174840086
550153741 Baker Electric Inc,66180228.0,2021-11-30 00:00:00 UTC,Battery Joe,17.59,1.0,-2.15,15.44,0.877771461057419
550153741 Baker Electric Inc,68549264.0,2022-02-16 00:00:00 UTC,Battery Joe,74.99,1.0,2.75,77.74,1.0366715562074944
550153741 Baker Electric Inc,70334903.0,2022-04-14 00:00:00 UTC,Battery Joe,179.99,1.0,-100.24,79.75000000000001,0.44308017112061787
550153741 Baker Electric Inc,75320720.0,2022-09-06 00:00:00 UTC,Battery Joe,8.99,1.0,-0.75,8.24,0.9165739710789766
550153741 Baker Electric Inc,85364766.0,2023-04-14 00:00:00 UTC,Battery Joe,165.46,2.0,-66.03,99.43,0.6009307385470809
550153741 Baker Electric Inc,86660259.0,2023-05-11 00:00:00 UTC,Battery Joe,211.21,3.0,-84.24,126.97,0.6011552483310451
550153741 Baker Electric Inc,86988675.0,2023-05-18 00:00:00 UTC,Battery Joe,68.48,1.0,-34.03,34.45,0.5030665887850467
550153741 Baker Electric Inc,88376227.0,2023-06-15 00:00:00 UTC,Battery Joe,137.99,3.0,-70.61,67.38,0.4882962533516921
550153741 Baker Electric Inc,89136591.0,2023-07-03 00:00:00 UTC,Battery Joe,138.55,2.0,-57.22,81.33000000000001,0.5870083002526164
550153741 Baker Electric Inc,89236876.0,2023-07-05 00:00:00 UTC,Battery Joe,85.34,1.0,-34.57,50.77,0.5949144598078275
550153741 Baker Electric Inc,91784766.0,2023-08-22 00:00:00 UTC,Battery Joe,40.05,1.0,-1.58,38.47,0.9605493133583022
550160015 Arizona State Hospital,62380983.0,2021-07-23 00:00:00 UTC,Central Region,2700.0,18.0,-1160.27,1539.73,0.5702703703703704
